TIENDA_ID;DIA_ID;VISITAS;VENTAS;KEY_CONVERSION
Tienda 8;2019-11-26;145;71;Tienda 8_20191126
Tienda 8;2019-11-27;132;60;Tienda 8_20191127
Tienda 8;2019-11-28;500;112;Tienda 8_20191128
Tienda 8;2019-11-29;613;257;Tienda 8_20191129
Tienda 8;2019-11-30;277;84;Tienda 8_20191130
Tienda 8;2019-12-01;239;75;Tienda 8_20191201
Tienda 8;2019-12-02;334;131;Tienda 8_20191202
Tienda 8;2019-12-03;67;21;Tienda 8_20191203
Tienda 8;2019-12-04;308;163;Tienda 8_20191204
Tienda 8;2019-12-05;586;210;Tienda 8_20191205
Tienda 8;2019-12-06;129;42;Tienda 8_20191206
Tienda 8;2019-12-07;189;53;Tienda 8_20191207
Tienda 8;2019-12-08;686;162;Tienda 8_20191208
Tienda 8;2019-12-09;295;88;Tienda 8_20191209
Tienda 8;2019-12-10;186;108;Tienda 8_20191210
Tienda 8;2019-12-11;306;121;Tienda 8_20191211
Tienda 8;2019-12-12;53;29;Tienda 8_20191212
Tienda 8;2019-12-13;665;203;Tienda 8_20191213
Tienda 8;2019-12-14;139;78;Tienda 8_20191214
Tienda 8;2019-12-15;391;196;Tienda 8_20191215
Tienda 8;2019-12-16;497;253;Tienda 8_20191216
Tienda 8;2019-12-17;164;45;Tienda 8_20191217
Tienda 8;2019-12-18;79;31;Tienda 8_20191218
Tienda 8;2019-12-19;34;16;Tienda 8_20191219
Tienda 8;2019-12-20;100;43;Tienda 8_20191220
Tienda 8;2019-12-21;294;151;Tienda 8_20191221
Tienda 8;2019-12-22;503;201;Tienda 8_20191222
Tienda 8;2019-12-23;154;67;Tienda 8_20191223
Tienda 8;2019-12-24;731;154;Tienda 8_20191224
Tienda 8;2019-12-25;205;59;Tienda 8_20191225
Tienda 8;2019-12-26;455;141;Tienda 8_20191226
Tienda 8;2019-12-27;419;192;Tienda 8_20191227
Tienda 8;2019-12-28;93;28;Tienda 8_20191228
Tienda 8;2019-12-29;217;77;Tienda 8_20191229
Tienda 8;2019-12-30;179;82;Tienda 8_20191230
Tienda 8;2019-12-31;341;170;Tienda 8_20191231
Tienda 9;2019-01-01;64;38;Tienda 9_20190101
Tienda 9;2019-01-02;34;26;Tienda 9_20190102
Tienda 9;2019-01-03;320;107;Tienda 9_20190103
Tienda 9;2019-01-04;117;66;Tienda 9_20190104
Tienda 9;2019-01-05;186;74;Tienda 9_20190105
Tienda 9;2019-01-06;20;19;Tienda 9_20190106
Tienda 9;2019-01-07;157;91;Tienda 9_20190107
Tienda 9;2019-01-08;46;20;Tienda 9_20190108
Tienda 9;2019-01-09;62;54;Tienda 9_20190109
Tienda 9;2019-01-10;173;102;Tienda 9_20190110
Tienda 9;2019-01-11;192;132;Tienda 9_20190111
Tienda 9;2019-01-12;87;64;Tienda 9_20190112
Tienda 9;2019-01-13;101;97;Tienda 9_20190113
Tienda 9;2019-01-14;57;36;Tienda 9_20190114
Tienda 9;2019-01-15;60;36;Tienda 9_20190115
Tienda 9;2019-01-16;506;141;Tienda 9_20190116
Tienda 9;2019-01-17;137;47;Tienda 9_20190117
Tienda 9;2019-01-18;189;137;Tienda 9_20190118
Tienda 9;2019-01-19;162;45;Tienda 9_20190119
Tienda 9;2019-01-20;40;18;Tienda 9_20190120
Tienda 9;2019-01-21;216;59;Tienda 9_20190121
Tienda 9;2019-01-22;116;58;Tienda 9_20190122
Tienda 9;2019-01-23;65;35;Tienda 9_20190123
Tienda 9;2019-01-24;29;25;Tienda 9_20190124
Tienda 9;2019-01-25;229;101;Tienda 9_20190125
Tienda 9;2019-01-26;420;96;Tienda 9_20190126
Tienda 9;2019-01-27;22;22;Tienda 9_20190127
Tienda 9;2019-01-28;153;49;Tienda 9_20190128
Tienda 9;2019-01-29;190;59;Tienda 9_20190129
Tienda 9;2019-01-30;33;33;Tienda 9_20190130
Tienda 9;2019-01-31;138;64;Tienda 9_20190131
Tienda 9;2019-02-01;107;73;Tienda 9_20190201
Tienda 9;2019-02-02;69;38;Tienda 9_20190202
Tienda 9;2019-02-03;314;72;Tienda 9_20190203
Tienda 9;2019-02-04;73;49;Tienda 9_20190204
Tienda 9;2019-02-05;54;50;Tienda 9_20190205
Tienda 9;2019-02-06;117;91;Tienda 9_20190206
Tienda 9;2019-02-07;267;91;Tienda 9_20190207
Tienda 9;2019-02-08;87;71;Tienda 9_20190208
Tienda 9;2019-02-09;117;43;Tienda 9_20190209
Tienda 9;2019-02-10;495;116;Tienda 9_20190210
Tienda 9;2019-02-11;21;17;Tienda 9_20190211
Tienda 9;2019-02-12;101;31;Tienda 9_20190212
Tienda 9;2019-02-13;163;135;Tienda 9_20190213
Tienda 9;2019-02-14;317;78;Tienda 9_20190214
Tienda 9;2019-02-15;131;112;Tienda 9_20190215
Tienda 9;2019-02-16;177;83;Tienda 9_20190216
Tienda 9;2019-02-17;189;71;Tienda 9_20190217
Tienda 9;2019-02-18;325;125;Tienda 9_20190218
Tienda 9;2019-02-19;31;23;Tienda 9_20190219
Tienda 9;2019-02-20;378;125;Tienda 9_20190220
Tienda 9;2019-02-21;161;130;Tienda 9_20190221
Tienda 9;2019-02-22;64;36;Tienda 9_20190222
Tienda 9;2019-02-23;55;32;Tienda 9_20190223
Tienda 9;2019-02-24;39;33;Tienda 9_20190224
Tienda 9;2019-02-25;421;100;Tienda 9_20190225
Tienda 9;2019-02-26;13;9;Tienda 9_20190226
Tienda 9;2019-02-27;250;61;Tienda 9_20190227
Tienda 9;2019-02-28;160;36;Tienda 9_20190228
Tienda 9;2019-03-01;351;91;Tienda 9_20190301
Tienda 9;2019-03-02;100;69;Tienda 9_20190302
Tienda 9;2019-03-03;232;75;Tienda 9_20190303
Tienda 9;2019-03-04;184;59;Tienda 9_20190304
Tienda 9;2019-03-05;150;110;Tienda 9_20190305
Tienda 9;2019-03-06;117;83;Tienda 9_20190306
Tienda 9;2019-03-07;85;24;Tienda 9_20190307
Tienda 9;2019-03-08;51;23;Tienda 9_20190308
Tienda 9;2019-03-09;102;43;Tienda 9_20190309
Tienda 9;2019-03-10;326;158;Tienda 9_20190310
Tienda 9;2019-03-11;99;90;Tienda 9_20190311
Tienda 9;2019-03-12;135;82;Tienda 9_20190312
Tienda 9;2019-03-13;78;51;Tienda 9_20190313
Tienda 9;2019-03-14;234;91;Tienda 9_20190314
Tienda 9;2019-03-15;268;130;Tienda 9_20190315
Tienda 9;2019-03-16;66;56;Tienda 9_20190316
Tienda 9;2019-03-17;27;16;Tienda 9_20190317
Tienda 9;2019-03-18;140;83;Tienda 9_20190318
Tienda 9;2019-03-19;56;14;Tienda 9_20190319
Tienda 9;2019-03-20;274;125;Tienda 9_20190320
Tienda 9;2019-03-21;266;108;Tienda 9_20190321
Tienda 9;2019-03-22;30;13;Tienda 9_20190322
Tienda 9;2019-03-23;192;117;Tienda 9_20190323
Tienda 9;2019-03-24;124;75;Tienda 9_20190324
Tienda 9;2019-03-25;105;38;Tienda 9_20190325
Tienda 9;2019-03-26;379;115;Tienda 9_20190326
Tienda 9;2019-03-27;113;83;Tienda 9_20190327
Tienda 9;2019-03-28;203;85;Tienda 9_20190328
Tienda 9;2019-03-29;196;63;Tienda 9_20190329
Tienda 9;2019-03-30;26;24;Tienda 9_20190330
Tienda 9;2019-03-31;116;86;Tienda 9_20190331
Tienda 9;2019-04-01;68;40;Tienda 9_20190401
Tienda 9;2019-04-02;374;146;Tienda 9_20190402
Tienda 9;2019-04-03;250;103;Tienda 9_20190403
Tienda 9;2019-04-04;97;84;Tienda 9_20190404
Tienda 9;2019-04-05;111;97;Tienda 9_20190405
Tienda 9;2019-04-06;206;131;Tienda 9_20190406
Tienda 9;2019-04-07;181;126;Tienda 9_20190407
Tienda 9;2019-04-08;281;122;Tienda 9_20190408
Tienda 9;2019-04-09;459;116;Tienda 9_20190409
Tienda 9;2019-04-10;348;128;Tienda 9_20190410
Tienda 9;2019-04-11;112;24;Tienda 9_20190411
Tienda 9;2019-04-12;121;98;Tienda 9_20190412
Tienda 9;2019-04-13;421;111;Tienda 9_20190413
Tienda 9;2019-04-14;302;107;Tienda 9_20190414
Tienda 9;2019-04-15;533;134;Tienda 9_20190415
Tienda 9;2019-04-16;80;80;Tienda 9_20190416
Tienda 9;2019-04-17;191;80;Tienda 9_20190417
Tienda 9;2019-04-18;118;68;Tienda 9_20190418
Tienda 9;2019-04-19;137;82;Tienda 9_20190419
Tienda 9;2019-04-20;94;43;Tienda 9_20190420
Tienda 9;2019-04-21;136;52;Tienda 9_20190421
Tienda 9;2019-04-22;179;73;Tienda 9_20190422
Tienda 9;2019-04-23;244;80;Tienda 9_20190423
Tienda 9;2019-04-24;270;149;Tienda 9_20190424
Tienda 9;2019-04-25;125;73;Tienda 9_20190425
Tienda 9;2019-04-26;151;65;Tienda 9_20190426
Tienda 9;2019-04-27;456;124;Tienda 9_20190427
Tienda 9;2019-04-28;157;64;Tienda 9_20190428
Tienda 9;2019-04-29;84;26;Tienda 9_20190429
Tienda 9;2019-04-30;244;68;Tienda 9_20190430
Tienda 9;2019-05-01;19;18;Tienda 9_20190501
Tienda 9;2019-05-02;85;50;Tienda 9_20190502
Tienda 9;2019-05-03;44;39;Tienda 9_20190503
Tienda 9;2019-05-04;105;61;Tienda 9_20190504
Tienda 9;2019-05-05;146;70;Tienda 9_20190505
Tienda 9;2019-05-06;374;104;Tienda 9_20190506
Tienda 9;2019-05-07;74;24;Tienda 9_20190507
Tienda 9;2019-05-08;304;100;Tienda 9_20190508
Tienda 9;2019-05-09;154;92;Tienda 9_20190509
Tienda 9;2019-05-10;182;73;Tienda 9_20190510
Tienda 9;2019-05-11;143;89;Tienda 9_20190511
Tienda 9;2019-05-12;172;94;Tienda 9_20190512
Tienda 9;2019-05-13;63;38;Tienda 9_20190513
Tienda 9;2019-05-14;202;56;Tienda 9_20190514
Tienda 9;2019-05-15;83;38;Tienda 9_20190515
Tienda 9;2019-05-16;137;111;Tienda 9_20190516
Tienda 9;2019-05-17;146;36;Tienda 9_20190517
Tienda 9;2019-05-18;70;28;Tienda 9_20190518
Tienda 9;2019-05-19;261;86;Tienda 9_20190519
Tienda 9;2019-05-20;9;9;Tienda 9_20190520
Tienda 9;2019-05-21;385;165;Tienda 9_20190521
Tienda 9;2019-05-22;81;72;Tienda 9_20190522
Tienda 9;2019-05-23;96;53;Tienda 9_20190523
Tienda 9;2019-05-24;90;49;Tienda 9_20190524
Tienda 9;2019-05-25;250;83;Tienda 9_20190525
Tienda 9;2019-05-26;155;104;Tienda 9_20190526
Tienda 9;2019-05-27;103;55;Tienda 9_20190527
Tienda 9;2019-05-28;55;26;Tienda 9_20190528
Tienda 9;2019-05-29;77;55;Tienda 9_20190529
Tienda 9;2019-05-30;507;147;Tienda 9_20190530
Tienda 9;2019-05-31;164;113;Tienda 9_20190531
Tienda 9;2019-06-01;284;137;Tienda 9_20190601
Tienda 9;2019-06-02;200;77;Tienda 9_20190602
Tienda 9;2019-06-03;63;46;Tienda 9_20190603
Tienda 9;2019-06-04;12;11;Tienda 9_20190604
Tienda 9;2019-06-05;119;31;Tienda 9_20190605
Tienda 9;2019-06-06;150;52;Tienda 9_20190606
Tienda 9;2019-06-07;61;46;Tienda 9_20190607
Tienda 9;2019-06-08;536;163;Tienda 9_20190608
Tienda 9;2019-06-09;251;84;Tienda 9_20190609
Tienda 9;2019-06-10;82;46;Tienda 9_20190610
Tienda 9;2019-06-11;225;63;Tienda 9_20190611
Tienda 9;2019-06-12;309;126;Tienda 9_20190612
Tienda 9;2019-06-13;97;55;Tienda 9_20190613
Tienda 9;2019-06-14;48;21;Tienda 9_20190614
Tienda 9;2019-06-15;44;15;Tienda 9_20190615
Tienda 9;2019-06-16;202;52;Tienda 9_20190616
Tienda 9;2019-06-17;357;107;Tienda 9_20190617
Tienda 9;2019-06-18;269;77;Tienda 9_20190618
Tienda 9;2019-06-19;118;62;Tienda 9_20190619
Tienda 9;2019-06-20;115;75;Tienda 9_20190620
Tienda 9;2019-06-21;248;93;Tienda 9_20190621
Tienda 9;2019-06-22;135;85;Tienda 9_20190622
Tienda 9;2019-06-23;47;16;Tienda 9_20190623
Tienda 9;2019-06-24;341;106;Tienda 9_20190624
Tienda 9;2019-06-25;35;22;Tienda 9_20190625
Tienda 9;2019-06-26;87;39;Tienda 9_20190626
Tienda 9;2019-06-27;272;142;Tienda 9_20190627
Tienda 9;2019-06-28;314;106;Tienda 9_20190628
Tienda 9;2019-06-29;366;170;Tienda 9_20190629
Tienda 9;2019-06-30;93;70;Tienda 9_20190630
Tienda 9;2019-07-01;107;44;Tienda 9_20190701
Tienda 9;2019-07-02;85;67;Tienda 9_20190702
Tienda 9;2019-07-03;62;51;Tienda 9_20190703
Tienda 9;2019-07-04;26;19;Tienda 9_20190704
Tienda 9;2019-07-05;141;70;Tienda 9_20190705
Tienda 9;2019-07-06;346;151;Tienda 9_20190706
Tienda 9;2019-07-07;79;32;Tienda 9_20190707
Tienda 9;2019-07-08;159;68;Tienda 9_20190708
Tienda 9;2019-07-09;64;48;Tienda 9_20190709
Tienda 9;2019-07-10;250;102;Tienda 9_20190710
Tienda 9;2019-07-11;90;62;Tienda 9_20190711
Tienda 9;2019-07-12;88;45;Tienda 9_20190712
Tienda 9;2019-07-13;75;41;Tienda 9_20190713
Tienda 9;2019-07-14;48;12;Tienda 9_20190714
Tienda 9;2019-07-15;126;83;Tienda 9_20190715
Tienda 9;2019-07-16;90;65;Tienda 9_20190716
Tienda 9;2019-07-17;79;72;Tienda 9_20190717
Tienda 9;2019-07-18;36;27;Tienda 9_20190718
Tienda 9;2019-07-19;141;88;Tienda 9_20190719
Tienda 9;2019-07-20;68;34;Tienda 9_20190720
Tienda 9;2019-07-21;347;149;Tienda 9_20190721
Tienda 9;2019-07-22;52;52;Tienda 9_20190722
Tienda 9;2019-07-23;168;47;Tienda 9_20190723
Tienda 9;2019-07-24;76;38;Tienda 9_20190724
Tienda 9;2019-07-25;60;54;Tienda 9_20190725
Tienda 9;2019-07-26;84;51;Tienda 9_20190726
Tienda 9;2019-07-27;153;63;Tienda 9_20190727
Tienda 9;2019-07-28;151;48;Tienda 9_20190728
Tienda 9;2019-07-29;165;59;Tienda 9_20190729
Tienda 9;2019-07-30;410;143;Tienda 9_20190730
Tienda 9;2019-07-31;59;48;Tienda 9_20190731
Tienda 9;2019-08-01;116;59;Tienda 9_20190801
Tienda 9;2019-08-02;204;86;Tienda 9_20190802
Tienda 9;2019-08-03;60;36;Tienda 9_20190803
Tienda 9;2019-08-04;106;49;Tienda 9_20190804
Tienda 9;2019-08-05;117;92;Tienda 9_20190805
Tienda 9;2019-08-06;208;50;Tienda 9_20190806
Tienda 9;2019-08-07;258;86;Tienda 9_20190807
Tienda 9;2019-08-08;113;47;Tienda 9_20190808
Tienda 9;2019-08-09;396;100;Tienda 9_20190809
Tienda 9;2019-08-10;267;107;Tienda 9_20190810
Tienda 9;2019-08-11;242;77;Tienda 9_20190811
Tienda 9;2019-08-12;124;72;Tienda 9_20190812
Tienda 9;2019-08-13;88;35;Tienda 9_20190813
Tienda 9;2019-08-14;49;24;Tienda 9_20190814
Tienda 9;2019-08-15;218;127;Tienda 9_20190815
Tienda 9;2019-08-16;156;35;Tienda 9_20190816
Tienda 9;2019-08-17;43;32;Tienda 9_20190817
Tienda 9;2019-08-18;128;36;Tienda 9_20190818
Tienda 9;2019-08-19;56;40;Tienda 9_20190819
Tienda 9;2019-08-20;298;69;Tienda 9_20190820
Tienda 9;2019-08-21;187;102;Tienda 9_20190821
Tienda 9;2019-08-22;127;51;Tienda 9_20190822
Tienda 9;2019-08-23;139;104;Tienda 9_20190823
Tienda 9;2019-08-24;467;163;Tienda 9_20190824
Tienda 9;2019-08-25;55;15;Tienda 9_20190825
Tienda 9;2019-08-26;280;98;Tienda 9_20190826
Tienda 9;2019-08-27;225;80;Tienda 9_20190827
Tienda 9;2019-08-28;121;33;Tienda 9_20190828
Tienda 9;2019-08-29;101;52;Tienda 9_20190829
Tienda 9;2019-08-30;39;25;Tienda 9_20190830
Tienda 9;2019-08-31;76;39;Tienda 9_20190831
Tienda 9;2019-09-01;345;85;Tienda 9_20190901
Tienda 9;2019-09-02;180;64;Tienda 9_20190902
Tienda 9;2019-09-03;189;59;Tienda 9_20190903
Tienda 9;2019-09-04;168;95;Tienda 9_20190904
Tienda 9;2019-09-05;113;52;Tienda 9_20190905
Tienda 9;2019-09-06;179;137;Tienda 9_20190906
Tienda 9;2019-09-07;61;22;Tienda 9_20190907
Tienda 9;2019-09-08;155;134;Tienda 9_20190908
Tienda 9;2019-09-09;223;75;Tienda 9_20190909
Tienda 9;2019-09-10;69;24;Tienda 9_20190910
Tienda 9;2019-09-11;88;50;Tienda 9_20190911
Tienda 9;2019-09-12;386;82;Tienda 9_20190912
Tienda 9;2019-09-13;179;94;Tienda 9_20190913
Tienda 9;2019-09-14;194;62;Tienda 9_20190914
Tienda 9;2019-09-15;103;41;Tienda 9_20190915
Tienda 9;2019-09-16;63;63;Tienda 9_20190916
Tienda 9;2019-09-17;253;81;Tienda 9_20190917
Tienda 9;2019-09-18;461;126;Tienda 9_20190918
Tienda 9;2019-09-19;348;105;Tienda 9_20190919
Tienda 9;2019-09-20;141;51;Tienda 9_20190920
Tienda 9;2019-09-21;501;162;Tienda 9_20190921
Tienda 9;2019-09-22;40;21;Tienda 9_20190922
Tienda 9;2019-09-23;182;56;Tienda 9_20190923
Tienda 9;2019-09-24;344;114;Tienda 9_20190924
Tienda 9;2019-09-25;278;122;Tienda 9_20190925
Tienda 9;2019-09-26;125;95;Tienda 9_20190926
Tienda 9;2019-09-27;477;142;Tienda 9_20190927
Tienda 9;2019-09-28;134;89;Tienda 9_20190928
Tienda 9;2019-09-29;354;81;Tienda 9_20190929
Tienda 9;2019-09-30;420;135;Tienda 9_20190930
Tienda 9;2019-10-01;74;55;Tienda 9_20191001
Tienda 9;2019-10-02;108;90;Tienda 9_20191002
Tienda 9;2019-10-03;85;36;Tienda 9_20191003
Tienda 9;2019-10-04;419;149;Tienda 9_20191004
Tienda 9;2019-10-05;173;45;Tienda 9_20191005
Tienda 9;2019-10-06;142;99;Tienda 9_20191006
Tienda 9;2019-10-07;367;109;Tienda 9_20191007
Tienda 9;2019-10-08;294;76;Tienda 9_20191008
Tienda 9;2019-10-09;179;53;Tienda 9_20191009
Tienda 9;2019-10-10;49;38;Tienda 9_20191010
Tienda 9;2019-10-11;368;85;Tienda 9_20191011
Tienda 9;2019-10-12;159;61;Tienda 9_20191012
Tienda 9;2019-10-13;89;49;Tienda 9_20191013
Tienda 9;2019-10-14;13;9;Tienda 9_20191014
Tienda 9;2019-10-15;218;126;Tienda 9_20191015
Tienda 9;2019-10-16;272;89;Tienda 9_20191016
Tienda 9;2019-10-17;141;82;Tienda 9_20191017
Tienda 9;2019-10-18;113;100;Tienda 9_20191018
Tienda 9;2019-10-19;222;92;Tienda 9_20191019
Tienda 9;2019-10-20;193;46;Tienda 9_20191020
Tienda 9;2019-10-21;115;42;Tienda 9_20191021
Tienda 9;2019-10-22;46;24;Tienda 9_20191022
Tienda 9;2019-10-23;102;40;Tienda 9_20191023
Tienda 9;2019-10-24;145;35;Tienda 9_20191024
Tienda 9;2019-10-25;126;46;Tienda 9_20191025
Tienda 9;2019-10-26;209;80;Tienda 9_20191026
Tienda 9;2019-10-27;15;15;Tienda 9_20191027
Tienda 9;2019-10-28;74;40;Tienda 9_20191028
Tienda 9;2019-10-29;395;159;Tienda 9_20191029
Tienda 9;2019-10-30;174;39;Tienda 9_20191030
Tienda 9;2019-10-31;39;11;Tienda 9_20191031
Tienda 9;2019-11-01;121;82;Tienda 9_20191101
Tienda 9;2019-11-02;188;76;Tienda 9_20191102
Tienda 9;2019-11-03;206;94;Tienda 9_20191103
Tienda 9;2019-11-04;112;33;Tienda 9_20191104
Tienda 9;2019-11-05;326;113;Tienda 9_20191105
Tienda 9;2019-11-06;301;138;Tienda 9_20191106
Tienda 9;2019-11-07;64;46;Tienda 9_20191107
Tienda 9;2019-11-08;22;17;Tienda 9_20191108
Tienda 9;2019-11-09;56;37;Tienda 9_20191109
Tienda 9;2019-11-10;46;15;Tienda 9_20191110
Tienda 9;2019-11-11;251;143;Tienda 9_20191111
Tienda 9;2019-11-12;403;148;Tienda 9_20191112
Tienda 9;2019-11-13;181;48;Tienda 9_20191113
Tienda 9;2019-11-14;229;120;Tienda 9_20191114
Tienda 9;2019-11-15;50;32;Tienda 9_20191115
Tienda 9;2019-11-16;155;67;Tienda 9_20191116
Tienda 9;2019-11-17;220;113;Tienda 9_20191117
Tienda 9;2019-11-18;122;94;Tienda 9_20191118
Tienda 9;2019-11-19;34;24;Tienda 9_20191119
Tienda 9;2019-11-20;134;34;Tienda 9_20191120
Tienda 9;2019-11-21;298;105;Tienda 9_20191121
Tienda 9;2019-11-22;348;95;Tienda 9_20191122
Tienda 9;2019-11-23;359;112;Tienda 9_20191123
Tienda 9;2019-11-24;46;13;Tienda 9_20191124
Tienda 9;2019-11-25;167;52;Tienda 9_20191125
Tienda 9;2019-11-26;35;33;Tienda 9_20191126
Tienda 9;2019-11-27;92;45;Tienda 9_20191127
Tienda 9;2019-11-28;98;76;Tienda 9_20191128
Tienda 9;2019-11-29;65;56;Tienda 9_20191129
Tienda 9;2019-11-30;17;17;Tienda 9_20191130
Tienda 9;2019-12-01;305;79;Tienda 9_20191201
Tienda 9;2019-12-02;160;101;Tienda 9_20191202
Tienda 9;2019-12-03;72;22;Tienda 9_20191203
Tienda 9;2019-12-04;399;147;Tienda 9_20191204
Tienda 9;2019-12-05;29;18;Tienda 9_20191205
Tienda 9;2019-12-06;293;69;Tienda 9_20191206
Tienda 9;2019-12-07;46;29;Tienda 9_20191207
Tienda 9;2019-12-08;84;34;Tienda 9_20191208
Tienda 9;2019-12-09;325;104;Tienda 9_20191209
Tienda 9;2019-12-10;292;78;Tienda 9_20191210
Tienda 9;2019-12-11;124;40;Tienda 9_20191211
Tienda 9;2019-12-12;76;30;Tienda 9_20191212
Tienda 9;2019-12-13;297;131;Tienda 9_20191213
Tienda 9;2019-12-14;360;116;Tienda 9_20191214
Tienda 9;2019-12-15;66;62;Tienda 9_20191215
Tienda 9;2019-12-16;206;139;Tienda 9_20191216
Tienda 9;2019-12-17;419;158;Tienda 9_20191217
Tienda 9;2019-12-18;46;30;Tienda 9_20191218
Tienda 9;2019-12-19;92;57;Tienda 9_20191219
Tienda 9;2019-12-20;463;99;Tienda 9_20191220
Tienda 9;2019-12-21;166;69;Tienda 9_20191221
Tienda 9;2019-12-22;58;43;Tienda 9_20191222
Tienda 9;2019-12-23;156;69;Tienda 9_20191223
Tienda 9;2019-12-24;167;76;Tienda 9_20191224
Tienda 9;2019-12-25;58;39;Tienda 9_20191225
Tienda 9;2019-12-26;21;5;Tienda 9_20191226
Tienda 9;2019-12-27;55;24;Tienda 9_20191227
Tienda 9;2019-12-28;200;87;Tienda 9_20191228
Tienda 9;2019-12-29;183;78;Tienda 9_20191229
Tienda 9;2019-12-30;157;129;Tienda 9_20191230
Tienda 9;2019-12-31;448;130;Tienda 9_20191231
Tienda 10;2019-01-01;143;64;Tienda 10_20190101
Tienda 10;2019-01-02;70;17;Tienda 10_20190102
Tienda 10;2019-01-03;272;59;Tienda 10_20190103
Tienda 10;2019-01-04;370;81;Tienda 10_20190104
Tienda 10;2019-01-05;62;27;Tienda 10_20190105
Tienda 10;2019-01-06;200;52;Tienda 10_20190106
Tienda 10;2019-01-07;155;29;Tienda 10_20190107
Tienda 10;2019-01-08;136;47;Tienda 10_20190108
Tienda 10;2019-01-09;112;23;Tienda 10_20190109
Tienda 10;2019-01-10;59;53;Tienda 10_20190110
Tienda 10;2019-01-11;155;32;Tienda 10_20190111
Tienda 10;2019-01-12;123;41;Tienda 10_20190112
Tienda 10;2019-01-13;114;49;Tienda 10_20190113
Tienda 10;2019-01-14;35;19;Tienda 10_20190114
Tienda 10;2019-01-15;312;69;Tienda 10_20190115
Tienda 10;2019-01-16;128;46;Tienda 10_20190116
Tienda 10;2019-01-17;103;60;Tienda 10_20190117
Tienda 10;2019-01-18;155;58;Tienda 10_20190118
Tienda 10;2019-01-19;275;48;Tienda 10_20190119
Tienda 10;2019-01-20;59;18;Tienda 10_20190120
Tienda 10;2019-01-21;242;57;Tienda 10_20190121
Tienda 10;2019-01-22;100;34;Tienda 10_20190122
Tienda 10;2019-01-23;109;70;Tienda 10_20190123
Tienda 10;2019-01-24;170;40;Tienda 10_20190124
Tienda 10;2019-01-25;72;40;Tienda 10_20190125
Tienda 10;2019-01-26;170;67;Tienda 10_20190126
Tienda 10;2019-01-27;99;67;Tienda 10_20190127
Tienda 10;2019-01-28;242;50;Tienda 10_20190128
Tienda 10;2019-01-29;34;20;Tienda 10_20190129
Tienda 10;2019-01-30;143;53;Tienda 10_20190130
Tienda 10;2019-01-31;215;82;Tienda 10_20190131
Tienda 10;2019-02-01;52;25;Tienda 10_20190201
Tienda 10;2019-02-02;66;52;Tienda 10_20190202
Tienda 10;2019-02-03;60;49;Tienda 10_20190203
Tienda 10;2019-02-04;238;62;Tienda 10_20190204
Tienda 10;2019-02-05;301;67;Tienda 10_20190205
Tienda 10;2019-02-06;138;59;Tienda 10_20190206
Tienda 10;2019-02-07;26;26;Tienda 10_20190207
Tienda 10;2019-02-08;59;28;Tienda 10_20190208
Tienda 10;2019-02-09;15;11;Tienda 10_20190209
Tienda 10;2019-02-10;119;53;Tienda 10_20190210
Tienda 10;2019-02-11;108;42;Tienda 10_20190211
Tienda 10;2019-02-12;40;21;Tienda 10_20190212
Tienda 10;2019-02-13;98;26;Tienda 10_20190213
Tienda 10;2019-02-14;17;14;Tienda 10_20190214
Tienda 10;2019-02-15;103;54;Tienda 10_20190215
Tienda 10;2019-02-16;164;88;Tienda 10_20190216
Tienda 10;2019-02-17;252;51;Tienda 10_20190217
Tienda 10;2019-02-18;172;59;Tienda 10_20190218
Tienda 10;2019-02-19;189;34;Tienda 10_20190219
Tienda 10;2019-02-20;129;22;Tienda 10_20190220
Tienda 10;2019-02-21;86;73;Tienda 10_20190221
Tienda 10;2019-02-22;6;2;Tienda 10_20190222
Tienda 10;2019-02-23;159;77;Tienda 10_20190223
Tienda 10;2019-02-24;60;39;Tienda 10_20190224
Tienda 10;2019-02-25;102;26;Tienda 10_20190225
Tienda 10;2019-02-26;68;66;Tienda 10_20190226
Tienda 10;2019-02-27;107;40;Tienda 10_20190227
Tienda 10;2019-02-28;91;70;Tienda 10_20190228
Tienda 10;2019-03-01;95;28;Tienda 10_20190301
Tienda 10;2019-03-02;44;21;Tienda 10_20190302
Tienda 10;2019-03-03;143;78;Tienda 10_20190303
Tienda 10;2019-03-04;66;54;Tienda 10_20190304
Tienda 10;2019-03-05;216;52;Tienda 10_20190305
Tienda 10;2019-03-06;38;32;Tienda 10_20190306
Tienda 10;2019-03-07;75;47;Tienda 10_20190307
Tienda 10;2019-03-08;40;25;Tienda 10_20190308
Tienda 10;2019-03-09;75;14;Tienda 10_20190309
Tienda 10;2019-03-10;84;42;Tienda 10_20190310
Tienda 10;2019-03-11;311;82;Tienda 10_20190311
Tienda 10;2019-03-12;58;41;Tienda 10_20190312
Tienda 10;2019-03-13;150;70;Tienda 10_20190313
Tienda 10;2019-03-14;59;53;Tienda 10_20190314
Tienda 10;2019-03-15;52;36;Tienda 10_20190315
Tienda 10;2019-03-16;86;39;Tienda 10_20190316
Tienda 10;2019-03-17;26;18;Tienda 10_20190317
Tienda 10;2019-03-18;48;43;Tienda 10_20190318
Tienda 10;2019-03-19;165;57;Tienda 10_20190319
Tienda 10;2019-03-20;88;18;Tienda 10_20190320
Tienda 10;2019-03-21;43;22;Tienda 10_20190321
