CLIENTE_ID;EDAD;SEXO;PROVINCIA_ID;RANGO_EDAD;KEY_POBLACION
Cliente 15677;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15678;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15679;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15680;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15681;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 15682;50;MUJER;15;50_54;MUJER_15_50_54
Cliente 15683;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15684;50;MUJER;15;50_54;MUJER_15_50_54
Cliente 15685;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 15686;22;MUJER;27;20_24;MUJER_27_20_24
Cliente 15687;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 15688;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 15689;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15690;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15691;56;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 15692;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15693;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15694;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15695;31;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 15696;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15697;51;MUJER;15;50_54;MUJER_15_50_54
Cliente 15698;52;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 15699;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15700;22;MUJER;36;20_24;MUJER_36_20_24
Cliente 15701;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15702;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15703;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 15704;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15705;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 15706;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15707;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15708;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15709;27;MUJER;27;25_29;MUJER_27_25_29
Cliente 15710;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 15711;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15712;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 15713;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15714;59;MUJER;27;55_59;MUJER_27_55_59
Cliente 15715;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15716;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15717;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15718;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15719;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15720;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 15721;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15722;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15723;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 15724;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 15725;21;MUJER;15;20_24;MUJER_15_20_24
Cliente 15726;58;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 15727;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 15728;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15729;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15730;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15731;32;MUJER;15;30_34;MUJER_15_30_34
Cliente 15732;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 15733;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 15734;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15735;37;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 15736;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15737;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15738;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15739;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15740;26;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15741;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15742;58;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 15743;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15744;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15745;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 15746;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15747;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15748;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 15749;43;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 15750;61;MUJER;15;60_64;MUJER_15_60_64
Cliente 15751;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 15752;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 15753;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 15754;60;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 15755;38;MUJER;27;35_39;MUJER_27_35_39
Cliente 15756;45;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 15757;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15758;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15759;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15760;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15761;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15762;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15763;20;MUJER;27;20_24;MUJER_27_20_24
Cliente 15764;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 15765;23;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 15766;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15767;26;MUJER;32;25_29;MUJER_32_25_29
Cliente 15768;36;MUJER;32;35_39;MUJER_32_35_39
Cliente 15769;49;MUJER;36;45_49;MUJER_36_45_49
Cliente 15770;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 15771;42;MUJER;15;40_44;MUJER_15_40_44
Cliente 15772;53;MUJER;15;50_54;MUJER_15_50_54
Cliente 15773;19;HOMBRE;15;15_19;HOMBRE_15_15_19
Cliente 15774;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15775;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15776;50;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15777;27;MUJER;27;25_29;MUJER_27_25_29
Cliente 15778;19;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 15779;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15780;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15781;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15782;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15783;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15784;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 15785;47;MUJER;15;45_49;MUJER_15_45_49
Cliente 15786;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 15787;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 15788;46;MUJER;32;45_49;MUJER_32_45_49
Cliente 15789;22;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 15790;59;MUJER;15;55_59;MUJER_15_55_59
Cliente 15791;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 15792;49;MUJER;36;45_49;MUJER_36_45_49
Cliente 15793;33;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 15794;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15795;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15796;27;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 15797;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15798;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 15799;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15800;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15801;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15802;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15803;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15804;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15805;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15806;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15807;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15808;32;MUJER;36;30_34;MUJER_36_30_34
Cliente 15809;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 15810;45;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 15811;20;MUJER;27;20_24;MUJER_27_20_24
Cliente 15812;30;MUJER;15;30_34;MUJER_15_30_34
Cliente 15813;41;MUJER;32;40_44;MUJER_32_40_44
Cliente 15814;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15815;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15816;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15817;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15818;51;MUJER;15;50_54;MUJER_15_50_54
Cliente 15819;47;MUJER;27;45_49;MUJER_27_45_49
Cliente 15820;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 15821;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15822;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15823;56;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 15824;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 15825;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 15826;29;MUJER;27;25_29;MUJER_27_25_29
Cliente 15827;22;MUJER;36;20_24;MUJER_36_20_24
Cliente 15828;63;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 15829;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 15830;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15831;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15832;40;MUJER;27;40_44;MUJER_27_40_44
Cliente 15833;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 15834;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15835;45;MUJER;32;45_49;MUJER_32_45_49
Cliente 15836;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 15837;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 15838;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 15839;56;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 15840;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15841;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15842;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 15843;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 15844;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15845;55;MUJER;15;55_59;MUJER_15_55_59
Cliente 15846;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 15847;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15848;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 15849;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15850;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15851;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15852;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15853;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15854;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15855;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15856;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15857;27;MUJER;15;25_29;MUJER_15_25_29
Cliente 15858;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15859;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 15860;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 15861;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 15862;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15863;41;MUJER;27;40_44;MUJER_27_40_44
Cliente 15864;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15865;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15866;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15867;56;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 15868;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15869;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15870;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15871;65;HOMBRE;36;65_69;HOMBRE_36_65_69
Cliente 15872;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15873;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 15874;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15875;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 15876;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 15877;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15878;54;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15879;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 15880;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 15881;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 15882;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15883;43;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 15884;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15885;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15886;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 15887;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 15888;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15889;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 15890;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15891;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15892;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15893;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 15894;59;MUJER;27;55_59;MUJER_27_55_59
Cliente 15895;65;HOMBRE;27;65_69;HOMBRE_27_65_69
Cliente 15896;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15897;47;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 15898;26;MUJER;27;25_29;MUJER_27_25_29
Cliente 15899;52;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 15900;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15901;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15902;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15903;53;MUJER;27;50_54;MUJER_27_50_54
Cliente 15904;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 15905;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15906;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15907;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15908;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 15909;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15910;61;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 15911;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 15912;48;MUJER;15;45_49;MUJER_15_45_49
Cliente 15913;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15914;64;MUJER;15;60_64;MUJER_15_60_64
Cliente 15915;35;MUJER;27;35_39;MUJER_27_35_39
Cliente 15916;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15917;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15918;31;MUJER;27;30_34;MUJER_27_30_34
Cliente 15919;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 15920;20;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 15921;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 15922;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15923;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 15924;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15925;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 15926;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 15927;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 15928;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15929;42;MUJER;15;40_44;MUJER_15_40_44
Cliente 15930;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 15931;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 15932;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15933;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 15934;19;MUJER;36;15_19;MUJER_36_15_19
Cliente 15935;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15936;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15937;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15938;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 15939;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 15940;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 15941;27;MUJER;15;25_29;MUJER_15_25_29
Cliente 15942;32;MUJER;15;30_34;MUJER_15_30_34
Cliente 15943;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 15944;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 15945;24;MUJER;32;20_24;MUJER_32_20_24
Cliente 15946;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15947;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 15948;26;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15949;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 15950;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15951;43;MUJER;32;40_44;MUJER_32_40_44
Cliente 15952;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 15953;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15954;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15955;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 15956;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15957;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 15958;63;MUJER;36;60_64;MUJER_36_60_64
Cliente 15959;44;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 15960;20;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 15961;50;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 15962;60;MUJER;15;60_64;MUJER_15_60_64
Cliente 15963;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15964;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 15965;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15966;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 15967;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 15968;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15969;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 15970;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 15971;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 15972;39;MUJER;15;35_39;MUJER_15_35_39
Cliente 15973;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 15974;26;MUJER;27;25_29;MUJER_27_25_29
Cliente 15975;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15976;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15977;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 15978;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 15979;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 15980;41;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 15981;41;MUJER;36;40_44;MUJER_36_40_44
Cliente 15982;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 15983;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 15984;26;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 15985;41;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 15986;46;MUJER;15;45_49;MUJER_15_45_49
Cliente 15987;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 15988;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 15989;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 15990;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15991;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15992;19;HOMBRE;15;15_19;HOMBRE_15_15_19
Cliente 15993;55;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 15994;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 15995;62;MUJER;36;60_64;MUJER_36_60_64
Cliente 15996;47;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 15997;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 15998;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 15999;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 16000;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 16001;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 16002;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 16003;59;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 16004;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 16005;46;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 16006;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 16007;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 16008;53;MUJER;15;50_54;MUJER_15_50_54
Cliente 16009;47;MUJER;15;45_49;MUJER_15_45_49
Cliente 16010;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 16011;53;MUJER;36;50_54;MUJER_36_50_54
Cliente 16012;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 16013;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 16014;47;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 16015;48;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 16016;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 16017;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 16018;35;HOMBRE;32;35_39;HOMBRE_32_35_39
Cliente 16019;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 16020;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 16021;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 16022;38;MUJER;15;35_39;MUJER_15_35_39
Cliente 16023;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 16024;55;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 16025;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 16026;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 16027;47;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 16028;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 16029;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 16030;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 16031;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 16032;32;MUJER;36;30_34;MUJER_36_30_34
Cliente 16033;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 16034;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 16035;56;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 16036;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 16037;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 16038;43;MUJER;15;40_44;MUJER_15_40_44
Cliente 16039;32;MUJER;36;30_34;MUJER_36_30_34
Cliente 16040;34;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 16041;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 16042;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 16043;43;MUJER;15;40_44;MUJER_15_40_44
Cliente 16044;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 16045;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 16046;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 16047;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 16048;21;MUJER;36;20_24;MUJER_36_20_24
Cliente 16049;53;MUJER;36;50_54;MUJER_36_50_54
Cliente 16050;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 16051;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 16052;29;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 16053;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 16054;46;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 16055;62;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 16056;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 16057;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 16058;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 16059;54;MUJER;36;50_54;MUJER_36_50_54
Cliente 16060;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 16061;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 16062;38;MUJER;15;35_39;MUJER_15_35_39
Cliente 16063;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 16064;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 16065;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 16066;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 16067;32;MUJER;15;30_34;MUJER_15_30_34
Cliente 16068;37;HOMBRE;32;35_39;HOMBRE_32_35_39
Cliente 16069;63;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 16070;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 16071;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 16072;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 16073;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 16074;56;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 16075;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 16076;61;MUJER;15;60_64;MUJER_15_60_64
Cliente 16077;57;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 16078;35;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 16079;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 16080;57;MUJER;15;55_59;MUJER_15_55_59
Cliente 16081;40;HOMBRE;36;40_44;HOMBRE_36_40_44
